model,position,true_class,pred_class,correct,trust_score,max_softmax,mc_dropout,calib_health
rf_5class_smote,52,3,0,0,2.502473833729125,0.9999993443489076,,red
rf_5class_smote,53,1,1,1,30.489036844561028,0.9999993443489076,,green
rf_5class_smote,54,2,2,1,0.4661758370091211,0.9999993443489076,,red
rf_5class_smote,55,3,0,0,2.345951887254269,0.9999988675117492,,red
rf_5class_smote,56,1,1,1,32.283261860802064,0.9999993443489076,,green
rf_5class_smote,57,0,0,1,35.49648013623536,0.9999993443489076,,red
rf_5class_smote,58,2,2,1,1.7591405460069016,0.9999991059303284,,red
rf_5class_smote,59,3,0,0,1.7909935872965486,0.6521734595298767,,red
rf_5class_smote,60,0,0,1,15.188129810275564,0.9999993443489076,,red
rf_5class_smote,61,3,0,0,2.055299730114618,0.6249989867210388,,red
rf_5class_smote,62,0,0,1,14.349564981967651,0.9999993443489076,,red
rf_5class_smote,63,0,0,1,16.055043727055494,0.9999993443489076,,red
rf_5class_smote,64,2,0,0,0.5262633436269131,0.9878910779953004,,red
rf_5class_smote,65,0,0,1,108.27163647216688,0.9999993443489076,,red
rf_5class_smote,66,0,0,1,16.28112185754801,0.9999993443489076,,red
rf_5class_smote,67,1,1,1,2.1038647028110327,0.9999993443489076,,green
rf_5class_smote,68,0,0,1,68.39482951299627,0.9999993443489076,,red
rf_5class_smote,69,0,0,1,25.344712126673915,0.9999993443489076,,red
rf_5class_smote,70,0,0,1,85.8093914255096,0.9999993443489076,,red
rf_5class_smote,71,2,2,1,124.25899873220571,0.9999993443489076,,red
rf_5class_smote,72,0,0,1,5.311273611542196,0.9999993443489076,,red
rf_5class_smote,73,1,1,1,34.00488530108476,0.9999993443489076,,green
rf_5class_smote,74,3,0,0,1.9276548589167155,0.6521734595298767,,red
rf_5class_smote,75,4,0,0,1.6734970683370514,0.9988311529159546,,red
rf_5class_smote,76,3,0,0,58.73975394148585,0.9878910779953004,,red
rf_5class_smote,77,2,0,0,1.1269860200283877,0.8490559458732605,,red
rf_5class_smote,78,0,0,1,25.966264160293033,0.9999993443489076,,red
rf_5class_smote,79,0,0,1,58.55786995056329,0.9999993443489076,,red
rf_5class_smote,80,1,1,1,32.30504045170547,0.9999993443489076,,green
rf_5class_smote,81,2,2,1,22.13308166960523,0.9999993443489076,,red
rf_5class_smote,82,1,1,1,88.75040658610993,0.9999993443489076,,green
rf_5class_smote,83,4,0,0,0.7213933834184233,0.9966871738433838,,red
rf_5class_smote,84,0,2,0,2.652325344789137,0.9999993443489076,,red
rf_5class_smote,85,1,1,1,30.800958416167102,0.9999993443489076,,green
rf_5class_smote,86,0,0,1,17966.950484829355,0.9999993443489076,,red
rf_5class_smote,87,1,0,0,5.1521210648271705,0.8333326578140259,,red
rf_5class_smote,88,0,0,1,71.9775417347049,0.9999993443489076,,red
rf_5class_smote,89,1,1,1,40.94800552026052,0.9999993443489076,,green
rf_5class_smote,90,0,2,0,8.603434907661883,0.9999993443489076,,red
rf_5class_smote,91,1,1,1,66.43537856706052,0.9999993443489076,,green
rf_5class_smote,92,0,0,1,49.41002547877324,0.9999993443489076,,red
rf_5class_smote,93,1,1,1,34.40484502084375,0.9999993443489076,,green
rf_5class_smote,94,4,3,0,0.5614230267281602,0.7047907710075378,,amber
rf_5class_smote,95,4,0,0,3.0063956630853266,0.9998027682304382,,red
rf_5class_smote,96,1,1,1,87.2130665080078,0.9999993443489076,,green
rf_5class_smote,97,0,0,1,20.23036164579761,0.9999993443489076,,red
rf_5class_smote,98,0,0,1,11.00101751145461,0.9999993443489076,,red
rf_5class_smote,99,1,1,1,40.14090607953352,0.9999993443489076,,green
rf_5class_smote,100,3,0,0,4.155293912539958,0.999995231628418,,red
rf_5class_smote,101,2,0,0,0.5059526748612464,0.9878910779953004,,red
rf_5class_smote,102,2,0,0,1.119868837594635,0.9839990139007568,,red
rf_5class_smote,103,3,0,0,2.833699445622038,0.9999973177909852,,red
rf_5class_smote,104,0,0,1,2514.4784604752494,0.9999993443489076,,red
rf_5class_smote,105,3,0,0,1.7701894802098987,0.9878910779953004,,red
rf_5class_smote,106,1,1,1,42.385508127308995,0.9999993443489076,,green
rf_5class_smote,107,2,0,0,0.7030113327825948,0.6521728038787842,,red
rf_5class_smote,108,2,2,1,0.329451792399259,0.7499994039535522,,red
rf_5class_smote,109,4,0,0,10.45779375788462,0.9999993443489076,,red
rf_5class_smote,110,4,3,0,0.9312592176090414,0.7057307958602905,,amber
rf_5class_smote,111,0,0,1,1221.5958531099059,0.9999993443489076,,red
rf_5class_smote,112,3,0,0,41.89195261898397,0.9999993443489076,,red
rf_5class_smote,113,0,0,1,2.3797072783983158,0.9999991059303284,,red
rf_5class_smote,114,2,0,0,1.037392956196567,0.8490559458732605,,red
rf_5class_smote,115,0,0,1,0.9798141916268777,0.9839990139007568,,red
rf_5class_smote,116,2,0,0,0.6134369500206842,0.6521726250648499,,red
rf_5class_smote,117,3,0,0,2.7682108350781784,0.9999991059303284,,red
rf_5class_smote,118,3,0,0,4.930551978025363,0.9999988675117492,,red
rf_5class_smote,119,2,2,1,1.726007180694627,0.999999225139618,,red
rf_5class_smote,120,1,1,1,50.96398809463424,0.9999993443489076,,green
rf_5class_smote,121,3,0,0,20.59651051303736,0.9999993443489076,,red
rf_5class_smote,122,3,0,0,1.1803220304561737,0.9878910779953004,,red
rf_5class_smote,123,1,1,1,38.42026785065283,0.9999993443489076,,green
rf_5class_smote,124,2,0,0,0.529398523329716,0.7499991059303284,,red
rf_5class_smote,125,1,1,1,7.645254749341272,0.8620683550834656,,green
rf_5class_smote,126,1,1,1,1.258931823656632,0.5161288380622864,,green
rf_5class_smote,127,0,0,1,8.792260085040365,0.9999993443489076,,red
rf_5class_smote,128,0,0,1,8.272242054265021,0.9999993443489076,,red
rf_5class_smote,129,1,1,1,1.6260071527618443,0.5263155698776245,,green
rf_5class_smote,130,0,0,1,10.530083496292564,0.9999993443489076,,red
rf_5class_smote,131,1,1,1,19.438316387421153,0.9999993443489076,,green
rf_5class_smote,132,1,1,1,36.2556622406713,0.9999993443489076,,green
rf_5class_smote,133,1,1,1,141.5659331554464,0.9999993443489076,,green
rf_5class_smote,134,2,2,1,44.415829685732234,0.9999993443489076,,red
rf_5class_smote,135,0,0,1,490.0034220450606,0.9999993443489076,,red
rf_5class_smote,136,4,3,0,1.0134152226003867,0.6153277158737183,,amber
rf_5class_smote,137,4,3,0,0.9326366126491756,0.7056509256362915,,amber
rf_5class_smote,138,3,0,0,4.274055572787488,0.9999852776527404,,red
rf_5class_smote,139,3,0,0,2.2888318889364054,0.9999988675117492,,red
rf_5class_smote,140,2,2,1,0.6488300239962748,0.9999993443489076,,red
rf_5class_smote,141,2,2,1,2.2055631746037276,0.999999225139618,,red
rf_5class_smote,142,3,0,0,42.57292616405532,0.9878910779953004,,red
rf_5class_smote,143,1,1,1,37.97457009128166,0.9999993443489076,,green
rf_5class_smote,144,2,0,0,0.49697166266497234,0.6521728038787842,,red
rf_5class_smote,145,2,2,1,0.417338243154709,0.9999993443489076,,red
rf_5class_smote,146,0,0,1,7.17073159660386,0.9999993443489076,,red
rf_5class_smote,147,1,1,1,192.22519358883906,0.9999993443489076,,green
rf_5class_smote,148,0,0,1,4858.053499540934,0.9999993443489076,,red
rf_5class_smote,149,2,2,1,31.214105024350733,0.9999993443489076,,red
rf_5class_smote,150,3,0,0,4.316382944274717,0.999995231628418,,red
rf_5class_smote,151,2,2,1,0.7956657008663263,0.7627113461494446,,red
rf_5class_smote,152,2,0,0,0.4704164007112367,0.7894728779792786,,red
rf_5class_smote,153,0,0,1,12.448686471825434,0.9999993443489076,,red
rf_5class_smote,154,0,0,1,88.00232032360984,0.9999993443489076,,red
rf_5class_smote,155,1,0,0,3.1869624413356052,0.9999993443489076,,red
rf_5class_smote,156,2,2,1,0.5000056261164681,0.9999991059303284,,red
rf_5class_smote,157,0,0,1,63287.85647404371,0.9999993443489076,,red
rf_5class_smote,158,1,0,0,9.228822917338588,0.9878910779953004,,red
rf_5class_smote,159,4,3,0,0.863699594712361,0.6238764524459839,,amber
rf_5class_smote,160,1,1,1,99.57155799037068,0.9999993443489076,,green
rf_5class_smote,161,2,2,1,4.851816742314382,0.9999989867210388,,red
rf_5class_smote,162,0,0,1,99.83056755064042,0.9999993443489076,,red
rf_5class_smote,163,1,1,1,14.449817428670215,0.9999993443489076,,green
rf_5class_smote,164,2,2,1,2.392024630944757,0.9999993443489076,,red
rf_5class_smote,165,1,1,1,39.72897051748221,0.9999993443489076,,green
rf_5class_smote,166,2,2,1,0.7509443244292674,0.7499995231628418,,red
rf_5class_smote,167,3,0,0,3.776583109212632,0.9878908395767212,,red
rf_5class_smote,168,0,0,1,4159.972294492025,0.9999993443489076,,red
rf_5class_smote,169,0,0,1,525.9687638870187,0.9999993443489076,,red
rf_5class_smote,170,1,1,1,65.66671591887884,0.9999993443489076,,green
rf_5class_smote,171,2,2,1,57.219884077877076,0.9999993443489076,,red
rf_5class_smote,172,2,1,0,1.581784071006501,0.9999993443489076,,green
rf_5class_smote,173,0,0,1,44.42975861749089,0.9999993443489076,,red
rf_5class_smote,174,1,1,1,61.94915170460592,0.9999993443489076,,green
rf_5class_smote,175,2,1,0,1.262596158273914,0.8504652380943298,,green
rf_5class_smote,176,1,1,1,32.38044102823892,0.9999993443489076,,green
rf_5class_smote,177,3,0,0,1.8064405047069794,0.9999988675117492,,red
rf_5class_smote,178,0,0,1,133.6471487104573,0.9999993443489076,,red
rf_5class_smote,179,4,0,0,0.5277103279288629,0.9575157165527344,,red
rf_5class_smote,180,0,0,1,50.07139127680396,0.9999993443489076,,red
rf_5class_smote,181,3,0,0,5.722767956471099,0.6521735191345215,,red
rf_5class_smote,182,1,1,1,77.26081823549214,0.9999993443489076,,green
rf_5class_smote,183,1,1,1,64.33318128118384,0.9999993443489076,,green
rf_5class_smote,184,4,0,0,7.918187470610161,0.9999993443489076,,red
rf_5class_smote,185,1,1,1,68.92803776774227,0.9999993443489076,,green
rf_5class_smote,186,0,0,1,29.856262755197736,0.9999964237213136,,red
rf_5class_smote,187,0,0,1,9.284223232285452,0.9999993443489076,,red
rf_5class_smote,188,3,0,0,1.6843063432855836,0.9999993443489076,,red
rf_5class_smote,189,1,1,1,170.20340779110825,0.9999993443489076,,green
rf_5class_smote,190,0,0,1,11.646964187113316,0.9999993443489076,,red
rf_5class_smote,191,4,0,0,3.5160934067882637,0.965443193912506,,red
rf_5class_smote,192,1,1,1,16.116301652443536,0.9999993443489076,,green
rf_5class_smote,193,3,0,0,2.603613491696479,0.9999989867210388,,red
rf_5class_smote,194,3,0,0,2.5834268680809322,0.999999225139618,,red
rf_5class_smote,195,0,0,1,9.66439097776326,0.9999993443489076,,red
rf_5class_smote,196,2,0,0,0.5340912477971104,0.9853129982948304,,red
rf_5class_smote,197,4,0,0,3.746349203000631,0.9999989867210388,,red
rf_5class_smote,198,3,0,0,73.11730434610683,0.9999993443489076,,red
rf_5class_smote,199,4,0,0,0.8458752163805637,0.9999852776527404,,red
rf_5class_smote,200,1,1,1,93.52429167324931,0.9999993443489076,,green
rf_5class_smote,201,1,1,1,99.31279984940637,0.9999993443489076,,green
rf_5class_smote,202,2,0,0,0.5598181865401187,0.7499991059303284,,red
rf_5class_smote,203,4,0,0,7.843338443366402,0.9999993443489076,,red
rf_5class_smote,204,0,0,1,61.346690968790845,0.9999993443489076,,red
rf_5class_smote,205,4,0,0,1.6724717463009382,0.9999945163726808,,red
rf_5class_smote,206,2,0,0,0.5338288469472459,0.9853129982948304,,red
rf_5class_smote,207,0,0,1,80109.39919863093,0.9999993443489076,,red
rf_5class_smote,208,2,0,0,0.7345595704134326,0.7894728779792786,,red
rf_5class_smote,209,2,2,1,23.294655092495084,0.9999993443489076,,red
rf_5class_smote,210,3,0,0,2.859874851320108,0.9878908395767212,,red
rf_5class_smote,211,1,0,0,9.269392620882305,0.9999993443489076,,red
rf_5class_smote,212,1,1,1,64.31376652130965,0.9999993443489076,,green
rf_5class_smote,213,2,0,0,0.9564324128279605,0.8490559458732605,,red
rf_5class_smote,214,0,0,1,6.8309452435376095,0.9999993443489076,,red
rf_5class_smote,215,3,0,0,3.5246752957429024,0.999999225139618,,red
rf_5class_smote,216,3,0,0,3.721436897446621,0.9878908395767212,,red
rf_5class_smote,217,3,0,0,3.269591146059651,0.9999993443489076,,red
rf_5class_smote,218,3,0,0,2.8552726169121097,0.9999973177909852,,red
rf_5class_smote,219,1,1,1,40.95133685120647,0.9999993443489076,,green
rf_5class_smote,220,2,0,0,0.5385848562197215,0.8490559458732605,,red
rf_5class_smote,221,1,1,1,103.09364237403257,0.9999993443489076,,green
rf_5class_smote,222,1,1,1,5.026705626082752,0.5263155698776245,,green
rf_5class_smote,223,1,1,1,29.401864962740014,0.9999993443489076,,green
rf_5class_smote,224,1,1,1,0.8440113392511215,0.5222927331924438,,green
rf_5class_smote,225,2,1,0,5.55465238354109,0.9999993443489076,,green
rf_5class_smote,226,2,2,1,0.7749094387400498,0.9999989867210388,,red
rf_5class_smote,227,1,1,1,68.0314537042189,0.9999993443489076,,green
rf_5class_smote,228,3,0,0,0.5886683512356388,0.9878910779953004,,red
rf_5class_smote,229,0,0,1,17.952341059644375,0.8490557670593262,,red
rf_5class_smote,230,2,2,1,2.3954073655684223,0.9999993443489076,,red
rf_5class_smote,231,1,1,1,6.871677029564909,0.9999993443489076,,green
rf_5class_smote,232,2,2,1,4.176336193189626,0.9999993443489076,,red
rf_5class_smote,233,3,0,0,1.3965491608832254,0.9878910779953004,,red
rf_5class_smote,234,0,0,1,11.527031357755583,0.9999993443489076,,red
rf_5class_smote,235,3,0,0,2.8672278143164234,0.9999973177909852,,red
rf_5class_smote,236,1,1,1,2.502846474409763,0.9999993443489076,,green
rf_5class_smote,237,0,0,1,37.26448773354585,0.9999993443489076,,red
rf_5class_smote,238,2,2,1,73.06923977920349,0.9999993443489076,,red
rf_5class_smote,239,3,0,0,1.3014254449495735,0.9839977025985718,,red
rf_5class_smote,240,1,1,1,111.70350027519119,0.9999993443489076,,green
rf_5class_smote,241,1,1,1,112.11422168928036,0.9999993443489076,,green
rf_5class_smote,242,4,0,0,1.098973260235372,0.9949134588241576,,red
rf_5class_smote,243,3,0,0,1.2028972085641831,0.9999989867210388,,red
rf_5class_smote,244,1,1,1,119.94639224975575,0.9999993443489076,,green
rf_5class_smote,245,0,0,1,24.828688630057748,0.9999993443489076,,red
rf_5class_smote,246,1,0,0,1.3458807573685359,0.9878910779953004,,red
rf_5class_smote,247,1,1,1,22.76685394757251,0.9999993443489076,,green
rf_5class_smote,248,3,0,0,3.283974460104595,0.9999993443489076,,red
rf_5class_smote,249,3,0,0,3.8881567384998075,0.9878908395767212,,red
rf_5class_smote,250,3,0,0,3.4570899333947755,0.9999969005584716,,red
rf_5class_smote,251,0,0,1,14800.34750334456,0.9999993443489076,,red
rf_5class_smote,252,3,0,0,146.96079644419495,0.9999993443489076,,red
rf_5class_smote,253,1,0,0,1.2733264465484215,0.6362065076828003,,red
rf_5class_smote,254,3,0,0,5.76384880133077,0.999999225139618,,red
rf_5class_smote,255,1,0,0,4.252830498335819,0.9878910779953004,,red
rf_5class_smote,256,2,2,1,57.56826484124689,0.9999993443489076,,red
rf_5class_smote,257,1,0,0,1.6155389015511816,0.9853128790855408,,red
rf_5class_smote,258,2,2,1,97.78013833855779,0.9999993443489076,,red
rf_5class_smote,259,0,0,1,3.9629594277734115,0.9999993443489076,,red
rf_5class_smote,260,1,1,1,78.62231457092079,0.9999993443489076,,green
rf_5class_smote,261,4,0,0,0.6907882072118758,0.999234139919281,,red
rf_5class_smote,262,3,0,0,3.333524598433146,0.9999973177909852,,red
rf_5class_smote,263,0,4,0,1.9994009343665222,0.7681756615638733,,red
rf_5class_smote,264,4,0,0,1.2926646544421059,0.999999225139618,,red
rf_5class_smote,265,3,0,0,2.475814528738789,0.9999993443489076,,red
rf_5class_smote,266,3,0,0,12.017698786635911,0.9999993443489076,,red
rf_5class_smote,267,0,0,1,138.9733791282094,0.9999993443489076,,red
rf_5class_smote,268,1,1,1,45.254858032219765,0.9999993443489076,,green
rf_5class_smote,269,1,1,1,65.67322134364301,0.9999993443489076,,green
rf_5class_smote,270,0,0,1,4.907162360547256,0.9999986886978148,,red
rf_5class_smote,271,2,0,0,0.9258210758378882,0.8490559458732605,,red
rf_5class_smote,272,1,1,1,43.275277869500506,0.9999993443489076,,green
rf_5class_smote,273,0,0,1,0.9811168634302778,0.9839991331100464,,red
rf_5class_smote,274,3,0,0,2.1689397709660847,0.6521734595298767,,red
rf_5class_smote,275,0,0,1,392.3478956711679,0.9999993443489076,,red
rf_5class_smote,276,3,0,0,3.658118679426315,0.9999969005584716,,red
rf_5class_smote,277,0,0,1,5.485859990225386,0.999999225139618,,red
rf_5class_smote,278,3,3,1,0.6800902520073262,0.9998430609703064,,amber
rf_5class_smote,279,1,0,0,7.707895581549069,0.9999993443489076,,red
rf_5class_smote,280,1,1,1,45.759561817822664,0.9999993443489076,,green
rf_5class_smote,281,0,0,1,12767.773720419753,0.9999993443489076,,red
rf_5class_smote,282,3,0,0,1.8218759605632804,0.9999993443489076,,red
rf_5class_smote,283,3,0,0,5.830866455236357,0.6521735191345215,,red
rf_5class_smote,284,0,0,1,23.88242167071943,0.9999993443489076,,red
rf_5class_smote,285,2,2,1,0.5655173808969268,0.9999989867210388,,red
rf_5class_smote,286,1,1,1,4.8822836003469945,0.9999993443489076,,green
rf_5class_smote,287,2,1,0,1.739145470748724,0.9999993443489076,,green
rf_5class_smote,288,0,0,1,11.028543067025112,0.9999993443489076,,red
rf_5class_smote,289,2,1,0,1.3366442903196487,0.9999993443489076,,green
rf_5class_smote,290,3,0,0,2.409518649960852,0.9999993443489076,,red
rf_5class_smote,291,3,0,0,2.5872828236977696,0.9999986886978148,,red
rf_5class_smote,292,3,0,0,84.12962150358254,0.9999993443489076,,red
rf_5class_smote,293,3,0,0,93.9734819541247,0.9999982118606568,,red
rf_5class_smote,294,3,0,0,43.824741267642274,0.9999993443489076,,red
rf_5class_smote,295,1,1,1,2.3306065161157417,0.8620683550834656,,green
rf_5class_smote,296,1,1,1,1.5023064478430688,0.9999993443489076,,green
rf_5class_smote,297,0,0,1,64.68206490638296,0.9999993443489076,,red
rf_5class_smote,298,0,0,1,12.840163750688683,0.9999993443489076,,red
rf_5class_smote,299,3,0,0,1.6487484530667262,0.9999991059303284,,red
rf_5class_smote,300,1,1,1,44.50497023919251,0.9999993443489076,,green
rf_5class_smote,301,0,0,1,66371.05195416554,0.9999993443489076,,red
rf_5class_smote,302,2,2,1,4.981359532839901,0.9999993443489076,,red
rf_5class_smote,303,1,1,1,42.20131275014363,0.9999993443489076,,green
rf_5class_smote,304,1,1,1,22.335037783425175,0.9999993443489076,,green
rf_5class_smote,305,1,1,1,39.761639344224555,0.9999993443489076,,green
rf_5class_smote,306,2,2,1,2.0656606146773724,0.999999225139618,,red
rf_5class_smote,307,3,0,0,0.7974579455181874,0.5882347822189331,,red
rf_5class_smote,308,2,2,1,3.924489780814376,0.9999993443489076,,red
rf_5class_smote,309,4,0,0,1.0010032666133923,0.999671459197998,,red
rf_5class_smote,310,0,0,1,52.83700889694589,0.9999993443489076,,red
rf_5class_smote,311,0,0,1,2432.6830845347376,0.9999993443489076,,red
rf_5class_smote,312,2,2,1,36.97017322266763,0.9999993443489076,,red
rf_5class_smote,313,2,2,1,59.969923608164954,0.9999993443489076,,red
rf_5class_smote,314,1,1,1,31.554502298813897,0.9999993443489076,,green
rf_5class_smote,315,1,1,1,97.21986484406168,0.9999993443489076,,green
rf_5class_smote,316,0,0,1,13.38207618873195,0.9999993443489076,,red
rf_5class_smote,317,3,0,0,5.00413974043837,0.9999991059303284,,red
rf_5class_smote,318,0,0,1,15.876965944676158,0.9999993443489076,,red
rf_5class_smote,319,3,0,0,3.070406242891853,0.6249996423721313,,red
rf_5class_smote,320,3,0,0,2.598940441655635,0.9878908395767212,,red
rf_5class_smote,321,1,1,1,1.9072888778717787,0.5555552840232849,,green
rf_5class_smote,322,3,0,0,2.8396547646631656,0.9999986886978148,,red
rf_5class_smote,323,1,1,1,12.212521821546499,0.8632281422615051,,green
rf_5class_smote,324,1,1,1,173.4559193052717,0.9999993443489076,,green
rf_5class_smote,325,3,0,0,3.0904316491051245,0.9999979734420776,,red
rf_5class_smote,326,0,0,1,11.989133612392992,0.9999993443489076,,red
rf_5class_smote,327,1,1,1,1.302441359796963,0.5263155698776245,,green
rf_5class_smote,328,2,0,0,1.2364136253845157,0.8490559458732605,,red
rf_5class_smote,329,3,0,0,2.9597790744114763,0.9999973177909852,,red
rf_5class_smote,330,2,2,1,85.59612719732627,0.9999993443489076,,red
rf_5class_smote,331,3,0,0,3.8025829701117417,0.999999225139618,,red
rf_5class_smote,332,3,0,0,37.83053914294394,0.9999993443489076,,red
rf_5class_smote,333,2,2,1,85.23717599432095,0.9999993443489076,,red
rf_5class_smote,334,0,0,1,12.220864723624082,0.9999993443489076,,red
rf_5class_smote,335,2,2,1,73.06534755685213,0.9999993443489076,,red
rf_5class_smote,336,3,0,0,4.231610052053022,0.9999964237213136,,red
rf_5class_smote,337,0,0,1,29.1648247527604,0.9999993443489076,,red
rf_5class_smote,338,2,2,1,163.58730588948745,0.9999993443489076,,red
rf_5class_smote,339,0,0,1,56.17940467543389,0.9999993443489076,,red
rf_5class_smote,340,1,1,1,49.90706538146247,0.9999993443489076,,green
rf_5class_smote,341,0,0,1,556.2954020097603,0.9999993443489076,,red
rf_5class_smote,342,3,0,0,1.121745718781857,0.9999969005584716,,red
rf_5class_smote,343,1,1,1,4.993974748027913,0.9999993443489076,,green
rf_5class_smote,344,3,0,0,3.128726655360525,0.9999979734420776,,red
rf_5class_smote,345,0,0,1,12.844812053577291,0.9999993443489076,,red
rf_5class_smote,346,0,0,1,30.79257652337355,0.9999993443489076,,red
rf_5class_smote,347,2,2,1,60.13203440009625,0.9999993443489076,,red
rf_5class_smote,348,0,0,1,50.92146700807225,0.9999993443489076,,red
rf_5class_smote,349,2,0,0,0.606540081773856,0.749998927116394,,red
rf_5class_smote,350,2,2,1,64.57568781711682,0.9999993443489076,,red
rf_5class_smote,351,0,0,1,14.650075041569716,0.9999993443489076,,red
rf_5class_smote,352,0,0,1,36.1201416119453,0.9999993443489076,,red
rf_5class_smote,353,1,1,1,17.04472979462982,0.9999993443489076,,green
rf_5class_smote,354,3,0,0,63.918164870767995,0.9878910779953004,,red
rf_5class_smote,355,1,0,0,8.914565353192938,0.9878910779953004,,red
rf_5class_smote,356,1,1,1,90.04427589674206,0.9999993443489076,,green
rf_5class_smote,357,1,0,0,5.61272654521105,0.9839991331100464,,red
rf_5class_smote,358,0,0,1,29493.298969854164,0.9999993443489076,,red
rf_5class_smote,359,4,0,0,1.0993269485484118,0.6774272918701172,,red
rf_5class_smote,360,2,0,0,1.191001460627254,0.8333326578140259,,red
rf_5class_smote,361,2,0,0,0.5468218930748954,0.7894728779792786,,red
rf_5class_smote,362,0,0,1,59.67727844559523,0.9999993443489076,,red
rf_5class_smote,363,2,2,1,43.37577866458918,0.9999993443489076,,red
rf_5class_smote,364,0,1,0,1.1167652303640665,0.9999993443489076,,green
rf_5class_smote,365,1,1,1,33.893247867643595,0.9999993443489076,,green
rf_5class_smote,366,0,1,0,10.530985954317748,0.9879510402679444,,green
rf_5class_smote,367,3,0,0,1.6145295649033506,0.9999988675117492,,red
rf_5class_smote,368,3,0,0,1.7917268763917427,0.859872043132782,,red
rf_5class_smote,369,0,0,1,15.907321729180131,0.9999993443489076,,red
rf_5class_smote,370,3,0,0,6.074070850674785,0.7664228677749634,,red
rf_5class_smote,371,0,0,1,51.686858881532714,0.9999993443489076,,red
rf_5class_smote,372,1,1,1,30.401819630025138,0.9999993443489076,,green
rf_5class_smote,373,2,0,0,0.6037187787135493,0.7499987483024597,,red
rf_5class_smote,374,1,0,0,5.477671902862041,0.9878910779953004,,red
rf_5class_smote,375,3,0,0,3.5746719118856873,0.9878910779953004,,red
rf_5class_smote,376,0,0,1,8.089558065085113,0.9999993443489076,,red
rf_5class_smote,377,2,2,1,47.57677446098682,0.9999993443489076,,red
rf_5class_smote,378,2,2,1,19.138778040388406,0.9999993443489076,,red
rf_5class_smote,379,3,0,0,2.3134085883296494,0.9999993443489076,,red
rf_5class_smote,380,2,2,1,18.403403259070963,0.9999993443489076,,red
rf_5class_smote,381,1,1,1,45.04987227525228,0.9999993443489076,,green
rf_5class_smote,382,0,0,1,79.57491452308678,0.9999993443489076,,red
rf_5class_smote,383,4,0,0,0.5286572823708868,0.995234191417694,,red
rf_5class_smote,384,3,0,0,2.507242807317899,0.999999225139618,,red
rf_5class_smote,385,2,2,1,17.076824715438555,0.9999993443489076,,red
rf_5class_smote,386,3,0,0,5.633303098522637,0.9999984502792358,,red
rf_5class_smote,387,2,2,1,1.6623932827746488,0.9999993443489076,,red
rf_5class_smote,388,2,2,1,3.4051806859121543,0.9999991059303284,,red
rf_5class_smote,389,2,2,1,5.314878316847496,0.9999993443489076,,red
rf_5class_smote,390,4,4,1,1.0013101213171391,1.0,,red
rf_5class_smote,391,1,1,1,67.1062890976422,0.9999993443489076,,green
rf_5class_smote,392,0,0,1,14.977304076819607,0.9999993443489076,,red
rf_5class_smote,393,1,1,1,109.71225232616673,0.9999993443489076,,green
rf_5class_smote,394,2,2,1,11.16800719042504,0.9999993443489076,,red
rf_5class_smote,395,2,0,0,0.6180656834128692,0.8108099699020386,,red
rf_5class_smote,396,3,0,0,4.804695816598937,0.9999989867210388,,red
rf_5class_smote,397,0,0,1,32875.54210919039,0.9999993443489076,,red
rf_5class_smote,398,1,1,1,86.92213994076052,0.9999993443489076,,green
rf_5class_smote,399,2,1,0,1.3186082043989211,0.9999993443489076,,green
rf_5class_smote,400,3,0,0,63.918164870767995,0.9878910779953004,,red
rf_5class_smote,401,4,0,0,0.677450371010673,0.9994983673095704,,red
rf_5class_smote,402,0,0,1,22595.105036700264,0.9999993443489076,,red
rf_5class_smote,403,4,0,0,0.9986798228210185,0.9999544620513916,,red
rf_5class_smote,404,1,1,1,44.200180705455,0.9999993443489076,,green
rf_5class_smote,405,4,0,0,4.724156104584452,0.9999993443489076,,red
rf_5class_smote,406,0,0,1,2917.3661750283118,0.9999993443489076,,red
rf_5class_smote,407,2,2,1,73.06199935479638,0.9999993443489076,,red
rf_5class_smote,408,1,1,1,45.8721201957751,0.9999993443489076,,green
rf_5class_smote,409,1,1,1,38.98340661862762,0.9999993443489076,,green
rf_5class_smote,410,2,2,1,0.6265935081739933,0.9999991059303284,,red
rf_5class_smote,411,0,0,1,1044.0189037674743,0.9999993443489076,,red
rf_5class_smote,412,1,1,1,120.55054925699272,0.9999993443489076,,green
rf_5class_smote,413,0,0,1,21.79234151919248,0.9999993443489076,,red
rf_5class_smote,414,2,2,1,0.7315524275689813,0.7499993443489075,,red
rf_5class_smote,415,3,0,0,0.9958797707242997,0.8108099699020386,,red
rf_5class_smote,416,0,0,1,9.309414949332606,0.9999993443489076,,red
rf_5class_smote,417,0,0,1,36.654830038964235,0.9999993443489076,,red
rf_5class_smote,418,3,0,0,6.223328129528486,0.9999986886978148,,red
rf_5class_smote,419,3,0,0,4.123631657049054,0.9999945163726808,,red
rf_5class_smote,420,1,1,1,103.77412726500333,0.9999993443489076,,green
rf_5class_smote,421,4,0,0,0.9998831896597635,0.9982166886329652,,red
rf_5class_smote,422,2,0,0,0.4744952544185076,0.8108100295066833,,red
rf_5class_smote,423,2,0,0,1.9737649767222496,0.9878910779953004,,red
rf_5class_smote,424,3,0,0,2.9417298452798906,0.9999989867210388,,red
rf_5class_smote,425,0,0,1,23.550604564322988,0.9999993443489076,,red
